Player;Role;Team;Opponent Team;Opponent Player;Date;Round;Day;Patch;Stage;No Game;all Games;Format;Game of day;Side;Time;Ban;Ban Opponent;Pick;Pick Opponent;Champion;Champion Opponent;Outcome;Kills Team;Turrets Team;Dragon Team;Baron Team;Level;Kills;Deaths;Assists;KDA;CS;CS in Teams Jungle;CS in Enemy Jungle;CSM;Golds;GPM;GOLD%;Vision Score;Wards placed;Wards destroyed;Control Wards Purchased;Detector Wards Placed;VSPM;WPM;VWPM;WCPM;VS%;Total damage to Champion;Physical Damage;Magic Damage;True Damage;DPM;DMG%;K+A Per Minute;KP%;Solo kills;Double kills;Triple kills;Quadra kills;Penta kills;GD@15;CSD@15;XPD@15;LVLD@15;Objectives Stolen;Damage dealt to turrets;Damage dealt to buildings;Total heal;Total Heals On Teammates;Damage self mitigated;Total Damage Shielded On Teammates;Time ccing others;Total Time CC Dealt;Total damage taken;Total Time Spent Dead;Consumables purchased;Items Purchased;Shutdown bounty collected;Shutdown bounty lost
Labrov;SUPPORT;BDS;FNC;Jun;13.04.2024;4;8;v14.6;Spring_Playoffs_24;4;5;5;4;Blue;00:25:10;Renata_Glasc;Renekton;Gragas;Blitzcrank;Nautilus;Blitzcrank;Loss;7;3;2;0;9;0;7;3;0.4;38;0;0;1.5;5541;220;13.3;95;43;16;14;12;3.77;1.71;0.56;0.64;48.7;2543;610;1551;382;101;6.2;0.12;42.9;0;0;0;0;0;-102;16;-469;-1;0;0;0;0;0;12900;0;19;111;12887;116;16;30;0;0
Oscarinin;TOP;FNC;BDS;Adam;13.04.2024;4;8;v14.6;Spring_Playoffs_24;4;5;5;4;Red;00:25:10;Taliyah;Vi;Aurelion_Sol;Azir;KSante;Gragas;Win;19;9;2;1;15;1;0;4;Perfect_KDA;230;4;0;9.1;10077;400;19.3;27;11;6;3;3;1.07;0.44;0.12;0.24;13.1;6659;5737;922;0;265;12.4;0.2;26.3;0;0;0;0;0;161;6;-152;0;0;5215;5215;3377;0;26677;608;15;391;20078;0;4;22;0;0
Razork;JUNGLE;FNC;BDS;Sheo;13.04.2024;4;8;v14.6;Spring_Playoffs_24;4;5;5;4;Red;00:25:10;Rell;Volibear;Kalista;Ashe;Jax;Xin_Zhao;Win;19;9;2;1;14;2;3;10;4;174;157;0;6.9;9530;379;18.3;40;5;11;5;3;1.59;0.2;0.2;0.44;19.4;10575;4958;5083;534;420;19.7;0.48;63.2;1;0;0;0;0;-521;8;279;0;0;4483;4483;12175;0;18048;0;13;281;22007;55;7;25;0;0
Humanoid;MID;FNC;BDS;nuc;13.04.2024;4;8;v14.6;Spring_Playoffs_24;4;5;5;4;Red;00:25:10;Zeri;Varus;Jax;Xin_Zhao;Aurelion_Sol;Azir;Win;19;9;2;1;16;7;4;7;3.5;251;4;0;10;12295;489;23.6;25;9;6;1;1;0.99;0.36;0.04;0.24;12.1;18659;37;18120;502;741;34.7;0.56;73.7;2;0;0;1;0;-895;-5;-151;0;0;3126;3126;1201;0;5318;0;20;492;11822;36;3;17;0;550
Noah;ADCARRY;FNC;BDS;Ice;13.04.2024;4;8;v14.6;Spring_Playoffs_24;4;5;5;4;Red;00:25:10;Olaf;Zac;KSante;Nautilus;Kalista;Ashe;Win;19;9;2;1;14;9;0;5;Perfect_KDA;230;12;0;9.1;13376;531;25.7;36;10;11;3;3;1.43;0.4;0.12;0.44;17.5;13543;11032;2163;348;538;25.2;0.56;73.7;0;0;0;0;1;2450;-2;1079;1;0;7907;7907;4639;504;6814;0;11;281;8436;0;4;21;350;0
Jun;SUPPORT;FNC;BDS;Labrov;13.04.2024;4;8;v14.6;Spring_Playoffs_24;4;5;5;4;Red;00:25:10;Renekton;Renata_Glasc;Blitzcrank;Gragas;Blitzcrank;Nautilus;Win;19;9;2;1;11;0;0;12;Perfect_KDA;19;0;0;0.8;6819;271;13.1;78;47;6;15;15;3.1;1.87;0.6;0.24;37.9;4370;1130;2773;467;174;8.1;0.48;63.2;0;0;0;0;0;102;-16;469;1;0;907;907;2350;0;8137;484;29;214;9927;0;17;36;0;0
Oscarinin;TOP;FNC;BDS;Adam;13.04.2024;4;8;v14.6;Spring_Playoffs_24;5;5;5;5;Blue;00:33:17;Orianna;Vi;Rell;Xayah;RekSai;Zac;Win;22;9;4;1;16;5;4;12;4.3;229;25;0;6.9;13571;408;20.6;38;8;13;2;2;1.14;0.24;0.06;0.39;14;26985;17635;7433;1917;811;24.8;0.51;77.3;1;0;1;0;0;485;10;916;1;0;9375;9375;18445;0;35469;0;39;174;39945;141;4;24;150;400
Razork;JUNGLE;FNC;BDS;Sheo;13.04.2024;4;8;v14.6;Spring_Playoffs_24;5;5;5;5;Blue;00:33:17;Zeri;Varus;Azir;Taliyah;Rell;Xin_Zhao;Win;22;9;4;1;15;2;4;18;5;172;156;0;5.2;11115;334;16.9;50;13;13;11;11;1.5;0.39;0.33;0.39;18.4;8268;1028;6649;591;248;7.6;0.6;90.9;0;0;0;0;0;-120;12;73;0;0;1529;1529;14085;1242;46931;425;37;288;29228;101;12;31;0;0
Humanoid;MID;FNC;BDS;nuc;13.04.2024;4;8;v14.6;Spring_Playoffs_24;5;5;5;5;Blue;00:33:17;Kalista;Volibear;RekSai;Rakan;Azir;Taliyah;Win;22;9;4;1;17;4;3;10;4.7;309;46;0;9.3;14451;434;22;28;11;14;0;0;0.84;0.33;0;0.42;10.3;31525;46;29693;1786;947;28.9;0.42;63.6;0;0;0;0;0;2;-4;-2;0;0;7390;7390;1272;0;11446;0;11;228;16298;101;2;18;550;100
Noah;ADCARRY;FNC;BDS;Ice;13.04.2024;4;8;v14.6;Spring_Playoffs_24;5;5;5;5;Blue;00:33:17;Darius;Lucian;Ezreal;Xin_Zhao;Ezreal;Xayah;Win;22;9;4;1;18;8;1;13;21;354;25;0;10.6;17441;524;26.5;38;12;11;2;2;1.14;0.36;0.06;0.33;14;36063;21431;11816;2816;1084;33.1;0.63;95.5;1;2;0;0;0;60;16;343;0;0;7781;7781;10258;1278;8127;0;6;140;15429;35;5;28;150;250
Jun;SUPPORT;FNC;BDS;Labrov;13.04.2024;4;8;v14.6;Spring_Playoffs_24;5;5;5;5;Blue;00:33:17;Olaf;Jinx;Nautilus;Zac;Nautilus;Rakan;Win;22;9;4;1;13;3;4;14;4.3;32;0;0;1;9149;275;13.9;118;68;16;17;17;3.55;2.04;0.51;0.48;43.4;6138;1399;3795;944;184;5.6;0.51;77.3;0;1;0;0;0;29;-9;-512;-1;0;217;217;1985;0;31641;1174;45;227;18996;74;19;36;0;150
Adam;TOP;BDS;FNC;Oscarinin;13.04.2024;4;8;v14.6;Spring_Playoffs_24;5;5;5;5;Red;00:33:17;Vi;Orianna;Xayah;Rell;Zac;RekSai;Loss;16;3;1;1;16;6;4;6;3;203;8;0;6.1;12763;383;21;38;18;6;7;7;1.14;0.54;0.21;0.18;11.4;16396;1729;13511;1156;493;20.7;0.36;75;1;0;1;0;0;-485;-10;-916;-1;0;1695;1695;43585;0;42512;0;39;339;43765;83;11;29;300;100
Sheo;JUNGLE;BDS;FNC;Razork;13.04.2024;4;8;v14.6;Spring_Playoffs_24;5;5;5;5;Red;00:33:17;Varus;Zeri;Taliyah;Azir;Xin_Zhao;Rell;Loss;16;3;1;1;14;2;5;10;2.4;160;151;0;4.8;10580;318;17.4;40;12;7;10;10;1.2;0.36;0.3;0.21;12;13884;12577;735;572;417;17.6;0.36;75;0;0;0;0;0;120;-12;-73;0;0;0;0;26224;0;26421;0;24;558;46321;112;11;30;50;0
nuc;MID;BDS;FNC;Humanoid;13.04.2024;4;8;v14.6;Spring_Playoffs_24;5;5;5;5;Red;00:33:17;Volibear;Kalista;Rakan;RekSai;Taliyah;Azir;Loss;16;3;1;1;17;1;4;11;3;303;0;0;9.1;13098;394;21.6;22;8;4;5;5;0.66;0.24;0.15;0.12;6.6;24512;1011;23279;222;736;31;0.36;75;0;0;0;0;0;-2;4;2;0;0;4495;4495;139;0;6899;0;49;598;14156;124;9;32;0;150
Ice;ADCARRY;BDS;FNC;Noah;13.04.2024;4;8;v14.6;Spring_Playoffs_24;5;5;5;5;Red;00:33:17;Lucian;Darius;Xin_Zhao;Ezreal;Xayah;Ezreal;Loss;16;3;1;1;16;6;3;7;4.3;312;14;0;9.4;15318;460;25.2;40;16;9;6;6;1.2;0.48;0.18;0.27;12;20094;19752;53;289;604;25.4;0.39;81.3;0;1;0;0;0;-60;-16;-343;0;0;4286;4286;3919;0;6688;0;18;139;15851;71;7;28;400;600
Labrov;SUPPORT;BDS;FNC;Jun;13.04.2024;4;8;v14.6;Spring_Playoffs_24;5;5;5;5;Red;00:33:17;Jinx;Olaf;Zac;Nautilus;Rakan;Nautilus;Loss;16;3;1;1;12;1;6;13;2.3;53;0;0;1.6;8936;268;14.7;193;109;29;24;22;5.8;3.27;0.72;0.87;58;4199;703;3472;24;126;5.3;0.42;87.5;0;0;0;0;0;-29;9;512;1;0;549;549;6611;2041;22067;2286;32;67;20730;144;26;42;150;0
Brokenblade;TOP;G2;FNC;Oscarinin;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;1;4;5;1;Blue;00:28:31;Vi;Draven;RekSai;Varus;Sion;Zac;Loss;11;4;0;0;13;1;8;8;1.1;144;0;0;5;7964;279;16.5;30;18;6;9;8;1.05;0.63;0.32;0.21;13.3;12703;6944;4936;823;445;16.9;0.32;81.8;0;0;0;0;0;-471;0;435;1;0;293;293;3226;0;38747;0;43;445;33743;145;10;25;150;0
Yike;JUNGLE;G2;FNC;Razork;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;1;4;5;1;Blue;00:28:31;Zeri;Lucian;Tristana;Zac;RekSai;Xin_Zhao;Loss;11;4;0;0;12;1;5;6;1.4;137;119;0;4.8;8751;307;18.1;41;8;8;7;6;1.44;0.28;0.25;0.28;18.2;6805;4737;1532;536;239;9;0.25;63.6;0;0;0;0;0;-387;-5;-281;0;0;2657;2657;14693;0;16661;0;15;137;30359;126;7;21;150;0
Caps;MID;G2;FNC;Humanoid;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;1;4;5;1;Blue;00:28:31;Volibear;Rell;Sion;Azir;Veigar;Azir;Loss;11;4;0;0;14;5;5;3;1.6;239;4;0;8.4;12133;425;25.2;20;11;2;4;4;0.7;0.39;0.14;0.07;8.9;30140;766;28910;464;1057;40.1;0.28;72.7;0;0;0;0;0;1125;-1;458;0;0;5220;5220;3372;727;12634;0;18;73;20231;168;6;22;200;550
Hans_Sama;ADCARRY;G2;FNC;Noah;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;1;4;5;1;Blue;00:28:31;Poppy;Aurelion_Sol;Veigar;Xin_Zhao;Tristana;Varus;Loss;11;4;0;0;14;3;4;3;1.5;259;20;0;9.1;12282;431;25.5;25;12;8;4;4;0.88;0.42;0.14;0.28;11.1;22429;19007;3113;309;787;29.8;0.21;54.5;1;0;0;0;0;361;-1;204;0;0;5856;5856;2847;0;7843;0;3;40;16606;92;5;22;300;250
Mikyx;SUPPORT;G2;FNC;Jun;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;1;4;5;1;Blue;00:28:31;Nautilus;Taliyah;Lulu;Renata_Glasc;Lulu;Renata_Glasc;Loss;11;4;0;0;10;1;7;4;0.7;37;0;0;1.3;7106;249;14.7;109;51;23;16;14;3.82;1.79;0.56;0.81;48.4;3126;410;2086;630;110;4.2;0.18;45.5;0;0;0;0;0;-528;4;-635;-1;0;2286;2286;943;707;7138;3470;20;222;16227;113;18;31;200;0
Oscarinin;TOP;FNC;G2;Brokenblade;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;1;4;5;1;Red;00:28:31;Draven;Vi;Varus;RekSai;Zac;Sion;Win;29;9;4;2;15;3;1;15;18;154;0;0;5.4;10125;355;16.3;25;11;4;5;5;0.88;0.39;0.18;0.14;8.3;12486;991;8982;2513;438;12.6;0.63;62.1;0;0;0;0;0;471;0;-435;-1;0;5112;5112;29191;0;33002;0;32;261;34554;21;6;23;0;0
Razork;JUNGLE;FNC;G2;Yike;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;1;4;5;1;Red;00:28:31;Lucian;Zeri;Zac;Tristana;Xin_Zhao;RekSai;Win;29;9;4;2;15;7;4;15;5.5;168;151;0;5.9;12292;431;19.7;41;10;6;7;7;1.44;0.35;0.25;0.21;13.7;21569;18019;1351;2199;756;21.7;0.77;75.9;0;1;0;0;0;387;5;281;0;0;2056;2056;27706;0;31843;0;24;451;45195;124;8;26;50;300
Humanoid;MID;FNC;G2;Caps;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;1;4;5;1;Red;00:28:31;Rell;Volibear;Azir;Sion;Azir;Veigar;Win;29;9;4;2;16;5;4;13;4.5;283;43;0;9.9;14179;497;22.8;32;8;11;0;0;1.12;0.28;0;0.39;10.7;18773;426;18302;45;658;18.9;0.63;62.1;0;1;0;0;0;-1125;1;-458;0;0;8151;8151;5524;1552;11536;0;8;166;17343;116;2;17;200;500
Noah;ADCARRY;FNC;G2;Hans_Sama;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;1;4;5;1;Red;00:28:31;Aurelion_Sol;Poppy;Xin_Zhao;Veigar;Varus;Tristana;Win;29;9;4;2;15;12;3;12;8;254;10;0;8.9;15470;542;24.8;34;10;7;2;2;1.19;0.35;0.07;0.25;11.3;37837;30834;5073;1930;1327;38.1;0.84;82.8;0;1;1;0;0;-361;1;-204;0;0;7730;7730;6317;980;6947;0;32;306;15950;65;4;23;0;200
Jun;SUPPORT;FNC;G2;Mikyx;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;1;4;5;1;Red;00:28:31;Taliyah;Nautilus;Renata_Glasc;Lulu;Renata_Glasc;Lulu;Win;29;9;4;2;13;2;0;27;Perfect_KDA;43;0;0;1.5;10233;359;16.4;168;94;25;16;16;5.89;3.3;0.56;0.88;56;8694;2065;5189;1440;305;8.8;1.02;100;0;0;0;0;0;528;-4;635;1;0;3219;3219;3482;308;13982;6365;24;246;12548;0;19;37;550;0
Brokenblade;TOP;G2;FNC;Oscarinin;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;2;4;5;2;Blue;00:29:06;Vi;Draven;Volibear;Kalista;Sion;KSante;Win;19;10;1;1;15;0;5;8;1.6;156;5;0;5.4;8944;307;15.1;22;12;5;4;3;0.76;0.41;0.14;0.17;10.6;5584;3117;2379;88;192;7.8;0.27;42.1;0;0;0;0;0;-550;-37;-1006;-1;0;4108;4108;2432;0;35723;0;13;610;26735;103;5;23;0;0
Yike;JUNGLE;G2;FNC;Razork;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;2;4;5;2;Blue;00:29:06;Zac;Rell;Jinx;Jax;Volibear;Jax;Win;19;10;1;1;15;7;2;10;8.5;162;150;0;5.6;12734;438;21.5;35;11;7;9;9;1.2;0.38;0.31;0.24;16.9;11613;7113;4025;475;399;16.2;0.58;89.5;0;0;1;0;0;658;-14;-440;-1;1;2066;2066;19062;0;36921;0;18;748;32130;54;10;32;1050;150
Caps;MID;G2;FNC;Humanoid;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;2;4;5;2;Blue;00:29:06;Ashe;RekSai;Sion;KSante;Azir;Aurelion_Sol;Win;19;10;1;1;17;9;3;5;4.7;291;12;0;10;16435;565;27.7;24;7;2;3;3;0.82;0.24;0.1;0.07;11.6;32376;426;31950;0;1113;45;0.48;73.7;0;0;0;0;1;701;20;620;1;0;9727;9727;7266;1693;12680;0;12;192;20121;118;5;19;50;100
Hans_Sama;ADCARRY;G2;FNC;Noah;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;2;4;5;2;Blue;00:29:06;Renata_Glasc;Lulu;Thresh;Neeko;Jinx;Kalista;Win;19;10;1;1;14;1;4;10;2.8;266;8;0;9.1;12572;432;21.2;39;7;13;2;1;1.34;0.24;0.07;0.45;18.8;18988;16863;1201;924;653;26.4;0.38;57.9;0;0;0;0;0;-642;-1;-299;-1;0;9223;9223;2901;0;6967;0;15;97;14820;122;3;22;0;200
Mikyx;SUPPORT;G2;FNC;Jun;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;2;4;5;2;Blue;00:29:06;Blitzcrank;Nautilus;Azir;Aurelion_Sol;Thresh;Neeko;Win;19;10;1;1;12;2;4;14;4;18;0;0;0.6;8667;298;14.6;87;46;5;14;14;2.99;1.58;0.48;0.17;42;3317;72;2617;628;114;4.6;0.55;84.2;0;0;0;0;0;270;-14;-1221;-2;0;2425;2425;655;253;11980;3901;20;100;13017;79;19;33;150;0
Oscarinin;TOP;FNC;G2;Brokenblade;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;2;4;5;2;Red;00:29:06;Draven;Vi;Kalista;Volibear;KSante;Sion;Loss;18;3;3;0;14;1;3;4;1.7;177;0;0;6.1;9089;312;17.6;31;10;6;5;5;1.07;0.34;0.17;0.21;14.6;5764;3946;1259;559;198;7.3;0.17;27.8;0;0;0;0;0;550;37;1006;1;0;2176;2176;2582;0;32470;564;14;360;20137;55;6;26;0;0
Razork;JUNGLE;FNC;G2;Yike;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;2;4;5;2;Red;00:29:06;Rell;Zac;Jax;Jinx;Jax;Volibear;Loss;18;3;3;0;14;2;5;8;2;177;158;0;6.1;9536;328;18.5;42;11;10;7;6;1.44;0.38;0.24;0.34;19.7;11754;6267;4887;600;404;14.8;0.34;55.6;0;0;0;0;0;-658;14;440;1;0;1236;1236;13526;0;27112;0;15;219;29692;119;9;29;0;50
Humanoid;MID;FNC;G2;Caps;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;2;4;5;2;Red;00:29:06;RekSai;Ashe;KSante;Sion;Aurelion_Sol;Azir;Loss;18;3;3;0;15;7;4;6;3.3;250;8;0;8.6;12737;438;24.7;19;9;4;0;0;0.65;0.31;0;0.14;8.9;25990;47;25745;198;893;32.8;0.45;72.2;0;1;0;0;0;-701;-20;-620;-1;0;3208;3208;1810;0;8796;0;34;762;21472;104;2;20;300;400
Noah;ADCARRY;FNC;G2;Hans_Sama;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;2;4;5;2;Red;00:29:06;Lulu;Renata_Glasc;Neeko;Thresh;Kalista;Jinx;Loss;18;3;3;0;14;8;4;6;3.5;250;15;0;8.6;12621;434;24.5;35;12;6;4;4;1.2;0.41;0.14;0.21;16.4;23084;19979;2631;474;793;29.1;0.48;77.8;0;0;0;0;0;642;1;299;1;0;5125;5125;3643;0;13168;0;12;332;17003;126;5;22;150;800
Jun;SUPPORT;FNC;G2;Mikyx;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;2;4;5;2;Red;00:29:06;Nautilus;Blitzcrank;Aurelion_Sol;Azir;Neeko;Thresh;Loss;18;3;3;0;12;0;3;14;4.7;37;3;0;1.3;7543;259;14.6;86;47;5;12;9;2.96;1.62;0.41;0.17;40.4;12615;807;10996;812;434;15.9;0.48;77.8;0;0;0;0;0;-270;14;1221;2;0;1740;1740;1788;0;5950;0;85;119;13111;72;14;28;0;0
Oscarinin;TOP;FNC;G2;Brokenblade;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;3;4;5;3;Blue;00:27:44;Draven;Vi;Zac;RekSai;Zac;Twisted_Fate;Loss;14;2;1;0;12;2;5;5;1.4;96;0;0;3.5;6790;245;14.7;13;8;1;2;2;0.47;0.29;0.07;0.04;7.1;5369;817;4281;271;194;7.8;0.25;50;0;0;0;0;0;-1830;-25;-419;-1;0;1467;1467;12588;0;19134;0;14;185;25916;158;4;18;100;150
Razork;JUNGLE;FNC;G2;Yike;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;3;4;5;3;Blue;00:27:44;Volibear;Ashe;Poppy;Kalista;Poppy;RekSai;Loss;14;2;1;0;12;3;3;5;2.7;159;138;0;5.7;8801;317;19;30;5;11;5;3;1.08;0.18;0.18;0.4;16.5;9572;6292;1167;2113;345;13.9;0.29;57.1;0;1;0;0;0;450;0;-224;0;0;0;0;9545;0;24029;0;18;655;24227;117;8;32;0;300
Humanoid;MID;FNC;G2;Caps;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;3;4;5;3;Blue;00:27:44;Sion;Rell;Varus;Azir;Aurelion_Sol;Azir;Loss;14;2;1;0;15;5;5;5;2;224;4;0;8.1;10756;388;23.2;17;8;3;1;0;0.61;0.29;0.04;0.11;9.3;21003;266;19338;1399;757;30.5;0.36;71.4;0;1;0;0;0;-625;-30;-1266;-1;0;0;0;849;0;9521;0;21;607;21428;161;3;18;0;50
Noah;ADCARRY;FNC;G2;Hans_Sama;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;3;4;5;3;Blue;00:27:44;Ivern;Taliyah;Aurelion_Sol;Twisted_Fate;Varus;Kalista;Loss;14;2;1;0;14;4;3;5;3;266;4;0;9.6;13204;476;28.5;21;9;4;1;1;0.76;0.32;0.04;0.14;11.5;24520;21717;2751;52;884;35.6;0.32;64.3;0;0;0;0;0;418;5;12;0;0;3862;3862;1999;0;6457;0;14;305;14229;79;5;21;600;550
Jun;SUPPORT;FNC;G2;Mikyx;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;3;4;5;3;Blue;00:27:44;Neeko;Orianna;Renata_Glasc;Blitzcrank;Renata_Glasc;Blitzcrank;Loss;14;2;1;0;11;0;4;10;2.5;37;0;0;1.3;6721;242;14.5;101;64;11;13;12;3.64;2.31;0.47;0.4;55.5;8482;1262;4165;3055;306;12.3;0.36;71;0;0;0;0;0;486;15;1463;1;0;1722;1722;1819;544;11135;3651;18;270;15562;102;15;29;0;0
Brokenblade;TOP;G2;FNC;Oscarinin;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;3;4;5;3;Red;00:27:44;Vi;Draven;RekSai;Zac;Twisted_Fate;Zac;Win;20;10;3;1;15;4;2;8;6;188;17;0;6.8;13838;499;24.2;29;11;5;2;2;1.05;0.4;0.07;0.18;12;16012;8733;6325;954;577;20.2;0.43;60;0;1;0;0;0;1830;25;419;1;0;11906;11906;4057;0;6256;0;35;262;9784;6;3;20;150;400
Yike;JUNGLE;G2;FNC;Razork;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;3;4;5;3;Red;00:27:44;Ashe;Volibear;Kalista;Poppy;RekSai;Poppy;Win;20;10;3;1;13;1;5;14;3;138;131;0;5;9173;331;16;32;7;4;6;5;1.15;0.25;0.22;0.14;13.2;10156;5493;3783;880;366;12.8;0.54;75;0;0;0;0;0;-450;0;224;0;0;118;118;22625;0;31063;0;29;224;35595;144;6;21;0;0
Caps;MID;G2;FNC;Humanoid;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;3;4;5;3;Red;00:27:44;Rell;Sion;Azir;Varus;Azir;Aurelion_Sol;Win;20;10;3;1;16;7;3;7;4.7;258;12;0;9.3;13170;475;23;24;4;10;4;3;0.87;0.14;0.14;0.36;9.9;31008;777;29308;923;1118;39.2;0.5;70;2;2;0;0;0;625;30;1266;1;0;8622;8622;8124;0;14520;0;21;203;22179;73;6;21;600;200
Hans_Sama;ADCARRY;G2;FNC;Noah;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;3;4;5;3;Red;00:27:44;Taliyah;Ivern;Twisted_Fate;Aurelion_Sol;Kalista;Varus;Win;20;10;3;1;14;7;1;5;12;243;2;0;8.8;13654;492;23.9;32;14;8;4;4;1.15;0.5;0.14;0.29;13.2;15991;11985;2834;1172;577;20.2;0.43;60;0;1;0;0;0;-418;-5;-12;0;0;8653;8653;7232;0;6775;0;12;296;15569;16;7;23;300;100
Mikyx;SUPPORT;G2;FNC;Jun;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;3;4;5;3;Red;00:27:44;Orianna;Neeko;Blitzcrank;Renata_Glasc;Blitzcrank;Renata_Glasc;Win;20;10;3;1;10;1;3;10;3.7;26;0;0;0.9;7321;264;12.8;125;62;15;10;10;4.51;2.24;0.36;0.54;51.7;5917;2208;2630;1079;213;7.5;0.4;55;0;0;0;0;0;-486;-15;-1463;-1;0;1210;1210;2634;0;12826;1004;31;191;16344;47;12;27;0;0
Oscarinin;TOP;FNC;G2;Brokenblade;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;4;4;5;4;Blue;00:34:57;Draven;Vi;Volibear;RekSai;KSante;Zac;Loss;22;4;3;0;15;7;3;8;5;185;0;0;5.3;12694;363;20.7;34;12;9;4;4;0.97;0.34;0.11;0.26;12.9;17483;12033;3647;1803;500;16.9;0.43;68.2;1;0;0;0;0;1185;23;802;1;0;3464;3464;4983;0;57492;935;29;396;30717;88;5;26;150;400
Razork;JUNGLE;FNC;G2;Yike;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;4;4;5;4;Blue;00:34:57;Sion;Ashe;Azir;Taliyah;Volibear;RekSai;Loss;22;4;3;0;14;2;7;11;1.9;161;139;0;4.6;11562;331;18.8;38;6;9;6;5;1.09;0.17;0.17;0.26;14.4;15893;10592;4344;957;455;15.3;0.37;59.1;1;0;0;0;0;-38;-4;107;0;0;3443;3443;16400;0;50681;0;28;391;39934;182;8;31;550;0
Humanoid;MID;FNC;G2;Caps;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;4;4;5;4;Blue;00:34:57;Orianna;Rell;Varus;Jinx;Azir;Taliyah;Loss;22;4;3;0;16;7;8;8;1.9;292;44;0;8.4;15031;430;24.5;27;13;3;3;3;0.77;0.37;0.09;0.09;10.2;35262;583;32196;2483;1009;34;0.43;68.2;0;0;0;0;0;1262;7;539;1;0;7611;7611;3301;0;17587;0;16;247;24418;237;5;27;150;650
Noah;ADCARRY;FNC;G2;Hans_Sama;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;4;4;5;4;Blue;00:34:57;Twisted_Fate;Renata_Glasc;KSante;Zac;Varus;Jinx;Loss;22;4;3;0;14;4;11;5;0.8;237;2;0;6.8;12969;371;21.1;30;13;7;5;4;0.86;0.37;0.14;0.2;11.4;28089;22548;4277;1264;804;27.1;0.26;40.9;0;0;0;0;0;-2981;-35;-1017;-1;0;550;550;2458;0;12236;0;30;404;24573;253;7;28;900;200
Jun;SUPPORT;FNC;G2;Mikyx;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;4;4;5;4;Blue;00:34:57;Nautilus;Blitzcrank;Rakan;Thresh;Rakan;Thresh;Loss;22;4;3;0;13;2;4;14;4;39;4;0;1.1;9208;263;15;135;84;10;14;14;3.86;2.4;0.4;0.29;51.1;6846;768;4899;1179;196;6.6;0.46;72.7;0;0;0;0;0;-35;10;-184;-1;0;172;172;6322;2184;31265;5689;34;116;19648;111;16;32;300;0
Brokenblade;TOP;G2;FNC;Oscarinin;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;4;4;5;4;Red;00:34:57;Vi;Draven;RekSai;Volibear;Zac;KSante;Win;33;10;2;2;16;6;5;15;4.2;153;4;0;4.4;11673;334;16.2;38;17;9;7;7;1.09;0.49;0.2;0.26;13.4;16854;1450;15148;256;482;15.3;0.6;63.6;2;0;0;0;0;-1185;-23;-802;-1;0;2394;2394;43300;0;46637;0;50;323;47396;73;9;25;50;450
Yike;JUNGLE;G2;FNC;Razork;14.04.2024;FINALS;9;v14.6;Spring_Playoffs_24;4;4;5;4;Red;00:34:57;Ashe;Sion;Taliyah;Azir;RekSai;Volibear;Win;33;10;2;2;17;6;5;24;6;202;161;0;5.8;15437;442;21.4;66;11;18;11;9;1.89;0.31;0.31;0.52;23.2;22799;18035;3399;1365;652;20.7;0.86;90.9;1;0;0;0;0;38;4;-107;0;0;2378;2378;33415;0;39574;0;42;281;48879;135;12;37;500;0
